Flight ID,Source airport,Destination airport,Departure time,Duration
10608,XNA,CLT,14.5,1.5
10609,XNA,DFW,17.0,3.5
10610,XNA,LAX,6.0,14.5
10611,XNA,SFB,9.5,12.0
10612,ACK,MVY,7.5,3.5
10613,ACK,EWB,8.0,1.0
10614,ACK,HYA,6.0,9.5
10615,ACK,HPN,16.5,2.5
10616,ALB,CLE,3.5,4.5
10617,ALB,BOS,0.5,9.0
10618,ALB,MSS,20.0,15.0
10619,ALB,DTW,11.5,15.5
10620,ALB,IAD,2.5,18.5
10621,ALB,DCA,14.5,12.5
10622,ALB,BWI,7.0,1.5
10623,ALB,LAS,19.5,4.5
10624,ALB,CLT,10.5,12.5
10625,ALB,MSP,14.0,3.5
10626,AXA,SJU,21.5,15.0
10627,AXA,SXM,14.0,8.5
10628,AXA,STT,12.5,14.0
10629,AXA,ANU,3.0,6.5
10630,BHB,BOS,21.5,6.5
10631,BIL,PDX,13.5,4.0
10632,BIL,OLF,0.0,9.5
10633,BIL,HVR,19.5,17.5
10634,BIL,DEN,16.5,13.0
10635,BIL,SLC,4.5,3.0
10636,BOS,CMH,4.5,9.0
10637,BOS,RKD,14.5,16.5
10638,BOS,CVG,12.0,9.0
10639,BOS,PBI,6.5,12.5
10640,BOS,EWR,23.0,13.5
10641,BOS,CHS,6.0,9.5
10642,BOS,ZRH,0.0,6.0
10643,BOS,ACY,14.0,17.5
10644,BOS,NAS,22.5,3.0
10645,BOS,LAS,15.5,10.0
10646,BOS,DEN,0.0,14.5
10647,BOS,MSP,4.5,12.5
10648,BOS,MYR,3.5,18.5
10649,BOS,ACK,18.5,7.5
10650,BOS,HOU,0.0,2.0
10651,BOS,IAD,13.0,16.0
10652,BOS,LGB,5.5,17.5
10653,BOS,CAK,19.0,5.5
10654,BOS,PBG,11.0,15.5
10655,BOS,SXM,23.0,0.0
10656,BOS,NRT,23.0,12.0
10657,BOS,MUC,7.5,9.5
10658,BOS,HYA,9.0,17.5
10659,BOS,AUA,9.5,11.0
10660,BOS,RIC,6.0,14.5
10661,BOS,ORD,17.0,10.0
10662,BOS,CDG,10.5,5.5
10663,BOS,BHB,15.5,8.0
10664,BOS,SAN,8.5,7.5
10665,BOS,PUJ,12.5,0.5
10666,BOS,FRA,23.5,18.0
10667,BOS,PQI,23.0,9.5
10668,BOS,PTY,14.0,1.5
10669,BOS,DUB,5.0,10.0
10670,BOS,LGA,23.0,15.5
10671,BOS,LEB,5.0,0.5
10672,BOS,ROC,17.5,10.0
10673,BOS,IAH,22.5,7.5
10674,BOS,BWI,19.0,1.0
10675,BOS,STT,23.0,6.5
10676,BOS,CLT,13.5,14.0
10677,BOS,CUN,5.0,8.0
10678,BOS,RDU,21.5,16.5
10679,BOS,PIT,21.5,15.0
10680,BOS,SAV,0.0,17.5
10681,BOS,PHL,22.0,6.5
10682,BOS,DCA,17.5,18.0
10683,BOS,MDT,22.0,14.5
10684,BOS,MSY,13.5,12.5
10685,BOS,ISP,4.5,16.0
10686,BOS,SLC,22.0,7.0
10687,BOS,DXB,14.0,0.5
10688,BOS,AUG,7.0,15.0
10689,CGI,STL,0.5,14.5
10690,CPX,SJU,16.0,9.5
10691,EIS,SJU,11.0,4.5
10692,EIS,DOM,19.0,15.5
10693,EWB,MVY,18.5,2.0
10694,GGW,BIL,21.5,13.5
10695,HPN,ATL,5.5,5.5
10696,HPN,MVY,4.5,14.0
10697,HPN,RSW,20.5,3.5
10698,HPN,ACK,13.0,3.5
10699,HPN,MCO,11.5,18.0
10700,HPN,CLT,15.5,16.5
10701,HVR,BIL,3.0,11.0
10702,HYA,BOS,21.0,12.5
10703,HYA,ACK,23.5,8.0
10704,IRK,STL,21.5,2.0
10705,LEB,BOS,6.0,9.5
10706,MAZ,SJU,0.0,16.5
10707,MVY,EWB,19.5,9.0
10708,MVY,BOS,4.0,2.0
10709,MWA,STL,2.5,13.5
10710,PVC,BOS,5.5,14.0
10711,SJU,BOS,18.0,2.0
10712,SJU,PLS,0.5,6.0
10713,SJU,VIJ,17.5,8.5
10714,SJU,PTP,7.0,14.0
10715,SJU,DTW,3.5,9.5
10716,SJU,PUJ,20.0,0.5
10717,SJU,FRA,4.5,4.0
10718,SJU,SKB,22.0,13.0
10719,SJU,CPX,8.5,0.0
10720,SJU,PBI,18.0,1.0
10721,SJU,EWR,6.5,8.5
10722,SJU,PTY,23.5,1.0
10723,SJU,ANU,5.5,13.5
10724,SJU,STI,4.5,12.5
10725,SJU,STX,13.0,8.5
10726,SJU,BOG,14.5,10.0
10727,SJU,ATL,8.0,17.0
10728,SJU,MIA,1.5,4.5
10729,SJU,STT,17.0,16.5
10730,SJU,YYZ,6.0,17.5
10731,SJU,DFW,13.5,14.5
10732,SJU,SDQ,20.5,0.0
10733,SJU,JAX,5.0,2.5
10734,SJU,ORD,13.0,18.5
10735,SJU,POP,14.0,10.0
10736,STT,STX,6.5,7.5
10737,STT,FLL,5.0,6.5
10738,STT,NEV,23.5,15.5
10739,STT,JFK,3.0,12.5
10740,STT,PHL,6.0,17.0
10741,STT,IAD,4.0,15.5
10742,STT,ORD,1.0,7.5
10743,STT,CLT,1.0,8.5
10744,STT,MIA,21.0,0.5
10745,STX,VQS,13.5,17.0
10746,STX,MIA,7.0,12.0
10747,TBN,STL,6.0,14.0
10748,UIN,STL,20.5,16.0
10749,VIJ,SJU,5.5,12.0
10750,VQS,SJU,13.0,15.0
10751,VQS,STX,19.0,8.5
10752,YKA,YYC,4.5,1.0
10753,YKA,YVR,18.0,1.0
10754,YKA,YXS,14.5,12.0
10755,YOJ,YOP,5.0,14.5
10756,YOJ,YEG,10.5,10.0
10757,YOP,YOJ,15.0,5.0
10758,YQZ,YVR,17.0,4.5
10759,YQZ,YWL,11.5,17.5
10760,YXJ,YYC,7.5,8.5
10761,YXS,YXT,22.5,3.5
10762,YXS,YYD,22.5,3.0
10763,YXS,YLW,4.0,15.5
10764,YXS,YKA,3.5,2.5
10765,YXT,YVR,10.0,1.5
10766,YXT,YYD,5.5,8.5
10767,YXT,YXS,11.0,2.0
10768,YYD,YVR,9.0,15.0
10769,YYD,YXT,12.5,17.5
10770,YYD,YXS,21.5,6.5
10771,YYE,YXJ,4.5,12.5
10772,YYE,YXS,11.0,0.5
10773,BCV,BZE,1.0,7.0
10774,GDT,PLS,6.5,16.0
10775,GDT,SLX,7.5,15.5
10776,PLS,BOS,20.5,0.5
10777,PLS,SJU,9.5,15.5
10778,PLS,XSC,3.0,1.5
10779,PLS,PHL,21.0,6.5
10780,PLS,STI,5.5,9.0
10781,PLS,MIA,0.5,2.5
10782,PLS,NAS,12.5,16.0
10783,PLS,YYZ,11.0,0.0
10784,PLS,DFW,13.0,13.0
10785,PLS,POP,17.0,7.0
10786,ACR,SVI,0.5,12.5
10787,ADZ,PEI,14.5,0.0
10788,ADZ,CLO,18.0,12.5
10789,ADZ,PTY,5.0,17.5
10790,ADZ,BOG,20.5,2.5
10791,AUC,BOG,17.0,18.0
10792,BUN,BOG,23.5,2.0
10793,EOH,IBE,6.5,0.5
10794,EOH,UIB,8.5,8.0
10795,FLA,BOG,18.0,14.5
10796,GPI,CLO,12.0,16.0
10797,LET,LPD,17.5,0.5
10798,LPD,LET,14.0,4.0
10799,NQU,EOH,3.0,6.5
10800,PCR,BOG,1.5,14.0
10801,PCR,VVC,22.5,10.0
10802,PDA,VVC,0.0,6.0
10803,PSO,BOG,17.0,13.0
10804,PUU,CLO,9.5,17.5
10805,PUU,BOG,21.0,2.0
10806,PVA,ADZ,18.5,3.5
10807,RVE,TME,8.0,14.0
10808,SJE,BOG,1.5,16.0
10809,SVI,ACR,8.0,6.5
10810,UIB,CLO,11.0,12.5
10811,UIB,BOG,23.0,17.0
10812,UIB,EOH,19.0,17.5
10813,VVC,MVP,15.0,14.0
10814,VVC,BOG,1.0,12.5
10815,BVA,SVQ,4.5,12.5
10816,BVA,POZ,21.0,9.5
10817,BVA,WAW,1.5,0.0
10818,BVA,PUY,4.5,7.5
10819,BVA,TSR,0.0,11.0
10820,BVA,OTP,11.0,8.0
10821,BVA,AHO,0.5,5.5
10822,BVA,GRO,4.0,1.0
10823,BVA,BCN,22.0,15.5
10824,BVA,KIV,6.0,11.5
10825,BVA,CLJ,8.5,7.0
10826,BVA,NDR,15.0,6.5
10827,BVA,RAK,20.0,17.0
10828,BVA,OPO,15.0,1.0
10829,BVA,PMI,15.0,18.5
10830,BVA,TRS,20.5,11.0
10831,BVA,BEG,2.5,14.0
10832,BVA,GSE,18.5,4.0
10833,BVA,SNN,8.0,11.0
10834,BVA,MAD,13.0,7.0
10835,BVA,WMI,19.5,18.5
10836,BVA,KRK,9.5,6.5
10837,BVA,BTS,10.5,18.0
10838,BVA,BZR,11.0,1.0
10839,KBP,IFO,15.5,0.5
10840,KBP,NAP,0.5,5.0
10841,KBP,ALA,16.5,8.5
10842,KBP,LWO,6.5,5.0
10843,KBP,HEL,12.0,4.0
10844,KBP,DNK,18.5,8.5
10845,KBP,OSL,11.0,18.5
10846,KBP,DOK,7.5,15.5
10847,KBP,GVA,16.0,14.5
10848,KBP,MUC,7.5,8.0
10849,KBP,OVB,18.0,1.0
10850,KBP,ROV,14.5,11.5
10851,KBP,SIP,12.5,7.0
10852,KBP,LCA,7.5,4.0
10853,KBP,ZRH,23.0,9.0
10854,KBP,HER,8.0,9.5
10855,KBP,IST,11.5,2.5
10856,KBP,HRK,16.5,0.5
10857,KBP,MAD,12.0,1.5
10858,KBP,RIX,12.0,13.5
10859,KBP,DME,19.0,2.0
10860,KBP,DXB,9.5,13.0
10861,KBP,ATH,5.5,0.5
10862,KBP,LED,19.0,10.5
10863,KBP,SAW,8.0,4.5
10864,KBP,TFS,21.0,10.0
10865,KBP,LHR,14.0,11.0
10866,KBP,ODS,6.0,6.0
10867,KBP,RHO,20.5,0.5
10868,KIV,LIS,2.5,9.0
10869,KIV,KBP,19.5,10.5
10870,KIV,FRA,3.5,0.0
10871,KIV,OTP,7.0,10.5
10872,KIV,SGC,7.5,16.0
10873,KIV,TSF,7.5,16.5
10874,KIV,VCE,13.0,0.0
10875,KIV,DUB,16.0,16.0
10876,KIV,MUC,22.5,8.5
10877,KIV,LCA,7.0,3.5
10878,KIV,STN,11.5,3.5
10879,KIV,CIA,18.5,5.5
10880,KIV,DWC,22.5,9.0
10881,KIV,DME,21.5,4.0
10882,KIV,MXP,1.0,12.5
10883,OTP,WAW,15.5,5.0
10884,OTP,AMS,16.0,2.5
10885,OTP,SKG,1.0,12.5
10886,OTP,BUD,15.5,1.5
10887,OTP,DTM,7.5,18.0
10888,OTP,FRA,19.5,1.5
10889,OTP,AHO,8.5,12.0
10890,OTP,BRU,5.5,18.5
10891,OTP,BCN,21.5,3.5
10892,OTP,BVA,17.0,8.5
10893,OTP,TSF,23.0,13.5
10894,OTP,KIV,19.0,15.5
10895,OTP,PEG,22.0,13.0
10896,OTP,OMR,22.0,7.5
10897,OTP,GVA,4.5,8.0
10898,OTP,MUC,7.0,16.5
10899,OTP,CTA,12.5,11.5
10900,OTP,FCO,9.5,6.0
10901,OTP,ZRH,6.0,9.5
10902,OTP,BLQ,21.0,3.0
10903,OTP,BEY,13.5,16.0
10904,OTP,SVO,15.0,2.5
10905,OTP,SUJ,9.0,12.5
10906,OTP,CIA,0.0,2.5
10907,OTP,BEG,17.5,16.0
10908,OTP,VRN,6.5,14.0
10909,OTP,MAD,10.0,0.5
10910,OTP,ATH,8.0,7.0
10911,OTP,VIE,10.0,4.0
10912,OTP,CRL,11.5,5.5
10913,OTP,LHR,21.0,3.0
10914,BLA,PMV,17.0,9.5
10915,BLA,PZO,22.5,0.5
10916,BLA,CCS,4.5,18.0
10917,BLA,MIA,16.0,4.0
10918,MRD,CCS,19.0,16.0
10919,PMV,CCS,6.5,18.5
10920,PMV,MUN,18.0,13.5
10921,PMV,STD,19.5,13.0
10922,PMV,MAO,19.5,9.0
10923,PTY,GUA,18.0,12.0
10924,PTY,GYE,3.5,4.5
10925,PTY,MAR,3.0,2.0
10926,PTY,VLN,23.5,14.5
10927,PTY,IQT,5.5,9.5
10928,PTY,SJO,1.0,14.0
10929,PTY,ASU,23.0,3.5
10930,PTY,KIN,14.0,17.5
10931,PTY,BLA,10.5,9.0
10932,PTY,LIR,19.5,9.5
10933,PTY,CUR,18.0,0.5
10934,PTY,VVI,17.0,1.0
10935,PTY,REC,1.5,17.5
10936,PTY,GRU,13.5,9.0
10937,PTY,HAV,5.0,4.5
10938,PTY,CTG,23.5,10.0
10939,PTY,PAP,19.5,7.0
10940,PTY,MAO,5.5,4.5
10941,PTY,SAP,10.5,8.5
10942,PTY,TGU,7.5,11.5
10943,PTY,CCS,6.5,14.5
10944,PTY,JFK,17.5,18.5
10945,PTY,LAS,8.0,6.0
10946,PTY,NAS,8.5,17.0
10947,PTY,DFW,0.0,9.0
10948,PTY,FLL,11.0,0.0
10949,PTY,TPA,12.5,17.0
10950,PTY,CNF,17.0,3.5
10951,PTY,CUN,4.5,7.5
10952,PZO,PMV,18.0,15.0
10953,PZO,CAJ,14.0,5.5
10954,PZO,SNV,10.5,17.0
10955,AJL,CCU,21.0,10.5
10956,ATQ,SXR,10.0,13.5
10957,AUH,EBL,23.5,3.0
10958,AUH,TSE,1.0,11.0
10959,AUH,BRU,11.0,1.0
10960,AUH,MSQ,8.0,0.0
10961,AUH,BAH,14.5,7.5
10962,AUH,LCA,10.0,17.0
10963,AUH,NBO,9.5,0.0
10964,AUH,MNL,4.5,4.0
10965,AUH,FCO,23.0,6.5
10966,AUH,CGK,8.0,18.5
10967,AUH,LHE,2.5,0.0
10968,AUH,MAA,21.0,17.5
10969,AUH,MED,3.0,0.5
10970,AUH,DAC,11.5,14.0
10971,AUH,IAD,4.0,1.0
10972,AUH,ALA,2.5,12.0
10973,AUH,JAI,3.5,17.5
10974,AUH,RUH,16.0,10.5
10975,AUH,BKK,14.0,11.0
10976,AUH,GVA,9.0,1.5
10977,AUH,MUC,19.0,5.0
10978,AUH,TRV,5.0,10.0
10979,AUH,JED,7.0,17.5
10980,AUH,RYK,0.0,0.0
10981,AUH,CCJ,0.5,1.0
10982,AUH,DEL,11.5,9.0
10983,AUH,BLR,7.5,17.0
10984,AUH,LHR,19.0,12.5
10985,AUH,ORD,7.0,6.0
10986,AUH,MEL,19.5,10.0
10987,AUH,KTM,11.5,10.5
10988,AUH,TXL,19.0,13.5
10989,AUH,MCT,5.0,1.5
10990,AUH,DUB,2.0,6.0
10991,AUH,LOS,18.5,0.0
10992,AUH,BOM,16.5,18.0
10993,AUH,IKA,9.5,0.0
10994,AUH,HKG,20.5,5.0
10995,AUH,KRT,11.0,14.0
10996,AUH,ICN,14.5,7.0
10997,AUH,CMN,8.0,11.0
10998,AUH,SGN,7.0,18.0
10999,AUH,MXP,19.0,15.0
11000,BAH,AMM,21.0,10.5
11001,BAH,FRA,21.5,6.5
11002,BAH,SAH,1.0,3.0
11003,BAH,COK,19.0,1.5
11004,BAH,KWI,1.0,9.5
11005,BAH,ISB,1.0,6.5
11006,BAH,MAA,14.5,8.5
11007,BAH,IXE,1.0,0.5
11008,BAH,TRV,22.0,7.0
11009,BAH,JED,15.5,3.0
11010,BAH,AUH,14.5,16.5
11011,BAH,ADD,11.5,13.5
11012,BAH,IST,12.5,4.0
11013,BAH,DEL,4.5,12.0
11014,BAH,DXB,18.0,6.5
11015,BAH,KHI,9.5,13.5
11016,BHO,BOM,11.0,2.5
11017,BHU,BOM,0.0,1.0
11018,CCJ,SHJ,10.0,3.5
11019,CCJ,DMM,9.5,1.5
11020,CCJ,SLL,12.0,13.0
11021,CCJ,COK,11.5,8.5
11022,CCJ,BOM,4.0,18.0
11023,CCJ,IXE,0.5,9.5
11024,CCJ,RUH,17.0,13.5
11025,CCJ,BAH,3.0,7.5
11026,CCJ,MAA,0.0,6.0
11027,CMB,KUL,16.5,5.5
11028,CMB,GIU,1.5,9.5
11029,CMB,PVG,23.5,10.0
11030,CMB,DMM,16.5,9.5
11031,CMB,FRA,10.0,7.5
11032,CMB,COK,13.0,2.0
11033,CMB,KWI,16.5,3.5
11034,CMB,LHR,5.5,3.0
11035,CMB,MAA,21.0,1.0
11036,CMB,BKK,16.5,5.0
11037,CMB,BAH,18.0,15.0
11038,CMB,MCT,0.5,14.5
11039,CMB,RUH,0.5,2.0
11040,CMB,NRT,16.0,17.0
11041,CMB,SHJ,8.5,12.5
11042,CMB,TRV,10.0,10.0
11043,CMB,SEZ,2.5,17.5
11044,CMB,AUH,7.0,14.0
11045,CMB,CGK,10.5,13.0
11046,CMB,GAN,11.5,10.0
11047,CMB,BLR,9.5,7.0
11048,CMB,TRZ,20.0,3.0
11049,DED,DEL,13.0,4.0
11050,DMM,TIF,2.0,8.0
11051,DMM,CMB,5.5,8.5
11052,DMM,YNB,16.0,5.0
11053,DMM,TAI,15.5,13.5
11054,DMM,MED,13.5,1.5
11055,DMM,AMM,8.0,18.0
11056,DMM,MHD,2.5,9.5
11057,DMM,RUH,18.5,5.5
11058,DMM,MAA,18.0,10.0
11059,DMM,BAH,19.0,4.5
11060,DMM,MNL,10.0,8.5
11061,DMM,BEY,23.5,0.0
11062,DMM,ELQ,2.0,11.5
11063,DMM,AHB,14.0,1.5
11064,DMM,JED,11.5,13.5
11065,DMM,GIZ,8.0,11.0
11066,DMM,CCJ,22.5,11.5
11067,DMM,TUU,23.0,5.0
11068,DMM,ADD,16.0,0.0
11069,DMM,DWC,10.5,4.0
11070,DMM,IST,6.5,10.0
11071,DMM,DXB,11.0,8.5
11072,DMM,LHE,17.0,8.0
11073,DMM,HAS,19.0,15.5
11074,DMM,KHI,7.5,3.0
11075,DMM,BLR,9.0,11.5
11076,EWR,CLE,10.5,18.5
11077,EWR,TUL,0.0,6.5
11078,EWR,PVD,20.0,16.0
11079,EWR,PBI,1.5,11.5
11080,EWR,MKE,21.0,2.0
11081,EWR,SDF,19.0,18.0
11082,EWR,PHX,19.0,12.0
11083,EWR,BDA,19.5,1.0
11084,EWR,GCM,13.5,11.0
11085,EWR,ORY,0.0,14.5
11086,EWR,TLV,16.0,14.5
11087,EWR,GSO,3.0,11.0
11088,EWR,YYC,0.0,1.0
11089,EWR,NAS,11.5,1.0
11090,EWR,MYR,8.0,15.5
11091,EWR,PVG,23.5,10.5
11092,EWR,YQB,16.5,10.0
11093,EWR,PEK,19.0,0.5
11094,EWR,MCO,8.5,3.5
11095,EWR,IAD,12.5,17.5
11096,EWR,YYT,2.5,0.0
11097,EWR,BCN,3.0,9.0
11098,EWR,CPH,0.5,14.5
11099,EWR,NRT,23.5,12.0
11100,EWR,MUC,0.0,15.5
11101,EWR,AUA,5.5,4.0
11102,EWR,DEL,0.5,13.0
11103,EWR,ORD,16.0,9.5
11104,EWR,POP,0.5,9.0
11105,EWR,AMS,18.0,18.0
11106,EWR,PLS,20.5,17.0
11107,EWR,DTW,16.0,14.5
11108,EWR,BFS,19.0,16.0
11109,EWR,BON,6.0,2.5
11110,EWR,SAN,19.0,2.5
11111,EWR,LIM,17.0,14.5
11112,EWR,PUJ,12.0,7.0
11113,EWR,PDX,6.0,6.5
11114,EWR,MHT,3.5,6.0
11115,EWR,KEF,9.0,13.0
11116,EWR,PTY,19.5,5.5
11117,EWR,YEG,18.0,14.0
11118,EWR,STI,13.0,16.5
11119,EWR,ROC,22.0,2.0
11120,EWR,IAH,2.0,17.5
11121,EWR,BWI,9.5,8.5
11122,EWR,STT,18.0,18.5
11123,EWR,BOM,16.5,9.0
11124,EWR,SNN,5.0,2.0
11125,EWR,YYZ,2.5,3.5
11126,EWR,DUS,12.5,2.5
11127,EWR,CLT,18.0,9.0
11128,EWR,LAX,4.0,16.5
11129,EWR,SAL,9.0,14.0
11130,EWR,BUF,5.0,5.0
11131,EWR,GUA,19.5,1.5
11132,EWR,YHZ,14.0,9.5
11133,EWR,MDW,3.0,16.5
11134,EWR,SNA,23.5,12.5
11135,EWR,PHL,10.5,10.0
11136,EWR,DCA,9.0,9.0
11137,EWR,MAN,15.5,5.5
11138,EWR,YUL,1.0,18.0
11139,EWR,SLC,18.5,0.0
11140,EWR,GRU,16.5,1.5
11141,EWR,ATL,9.0,17.5
11142,EWR,GLA,2.5,18.0
11143,EWR,TYS,3.0,8.5
11144,EWR,MXP,14.5,16.0
11145,EWR,AUS,19.5,5.5
11146,EWR,MCI,18.5,10.5
11147,IXE,SHJ,8.0,1.5
11148,IXE,BOM,3.0,15.0
11149,IXE,DXB,1.0,9.0
11150,IXL,SXR,5.0,2.0
11151,IXL,IXJ,14.5,2.0
11152,IXL,DEL,3.5,17.0
11153,IXM,CMB,20.0,8.5
11154,IXM,MAA,12.0,12.5
11155,IXS,IMF,15.5,15.0
11156,IXS,CCU,4.5,16.0
11157,IXS,GAU,20.5,5.5
11158,IXZ,MAA,8.0,6.5
11159,IXZ,CCU,1.0,2.5
11160,IXZ,DEL,11.5,6.5
11161,KWI,CMB,10.5,1.5
11162,KWI,KUL,23.5,4.5
11163,KWI,AMS,21.0,7.5
11164,KWI,MED,1.0,2.0
11165,KWI,IKA,3.5,3.0
11166,KWI,DMM,12.5,18.5
11167,KWI,HBE,3.0,6.0
11168,KWI,ATZ,7.5,12.0
11169,KWI,ISB,9.0,13.0
11170,KWI,IFN,21.0,16.5
11171,KWI,RUH,21.5,16.5
11172,KWI,BKK,14.5,6.0
11173,KWI,KBL,19.0,7.0
11174,KWI,MAA,12.0,4.5
11175,KWI,SHJ,11.5,15.5
11176,KWI,FCO,19.0,7.0
11177,KWI,BEY,8.5,6.5
11178,KWI,LXR,17.0,11.5
11179,KWI,HMB,5.0,13.0
11180,KWI,CCJ,7.5,4.0
11181,KWI,AWZ,11.5,7.0
11182,KWI,CAI,19.0,0.5
11183,KWI,DEL,22.5,18.0
11184,KWI,DXB,1.0,5.5
11185,KWI,SSH,2.5,0.5
11186,KWI,LHE,16.5,11.5
11187,KWI,LRR,10.0,5.5
11188,KWI,DAC,9.5,16.5
11189,RUH,TIF,3.0,14.5
11190,RUH,DWD,19.5,0.5
11191,RUH,CDG,23.0,12.5
11192,RUH,MED,9.0,6.5
11193,RUH,IAD,17.5,14.0
11194,RUH,HKG,2.5,4.5
11195,RUH,AMM,4.0,12.5
11196,RUH,FRA,13.0,5.0
11197,RUH,BAH,21.5,7.0
11198,RUH,GVA,19.0,15.0
11199,RUH,AQI,11.0,12.0
11200,RUH,SHJ,6.5,3.5
11201,RUH,BLR,2.5,0.5
11202,RUH,BEY,12.5,1.5
11203,RUH,EAM,18.0,16.5
11204,RUH,TUI,20.0,1.0
11205,RUH,LXR,14.5,4.0
11206,RUH,SKT,23.5,16.0
11207,RUH,GIZ,13.0,6.0
11208,RUH,CCJ,5.0,8.0
11209,RUH,AUH,18.0,18.5
11210,RUH,CAI,0.5,1.0
11211,RUH,ICN,11.0,6.5
11212,RUH,CMN,5.5,14.0
11213,RUH,BOM,23.5,17.0
11214,RUH,IST,8.0,11.0
11215,RUH,DEL,12.0,10.0
11216,RUH,MXP,12.0,10.5
11217,RUH,RAH,13.0,18.0
11218,RUH,SAW,10.0,15.0
11219,RUH,LHE,1.5,9.0
11220,RUH,HTY,17.5,8.5
11221,RUH,DAC,19.5,14.5
11222,TRZ,CMB,10.5,12.0
11223,YYZ,BOS,14.5,3.5
11224,YYZ,VRA,12.0,10.5
11225,YYZ,SJO,17.5,8.0
11226,YYZ,SJU,11.0,14.0
11227,YYZ,CMH,19.5,8.0
11228,YYZ,LGW,17.5,14.5
11229,YYZ,CVG,6.5,4.5
11230,YYZ,RSW,17.0,18.5
11231,YYZ,BRU,7.5,13.0
11232,YYZ,EWR,3.0,1.5
11233,YYZ,IND,19.0,4.5
11234,YYZ,MKE,10.5,3.0
11235,YYZ,MEX,14.0,3.5
11236,YYZ,FCO,11.5,9.5
11237,YYZ,AZS,14.0,9.0
11238,YYZ,AUH,16.5,14.5
11239,YYZ,TLV,4.5,4.0
11240,YYZ,YYC,16.0,18.0
11241,YYZ,YOW,4.0,4.5
11242,YYZ,LAS,2.0,9.5
11243,YYZ,YVR,10.5,5.5
11244,YYZ,KHI,16.5,10.5
11245,YYZ,MSP,13.5,9.5
11246,YYZ,MYR,3.0,15.0
11247,YYZ,WAW,11.0,6.0
11248,YYZ,SEA,3.0,10.5
11249,YYZ,PVG,11.5,9.5
11250,YYZ,UVF,23.5,11.0
11251,YYZ,LIS,0.5,7.0
11252,YYZ,MCO,14.0,17.5
11253,YYZ,IAD,18.0,6.0
11254,YYZ,YYB,6.0,7.5
11255,YYZ,CCC,2.5,6.0
11256,YYZ,BCN,11.0,7.0
11257,YYZ,YLW,9.0,11.0
11258,YYZ,VCE,23.5,7.5
11259,YYZ,CPH,9.0,7.5
11260,YYZ,NRT,1.0,15.5
11261,YYZ,HOG,20.5,7.0
11262,YYZ,MUC,13.0,8.0
11263,YYZ,GEO,8.5,16.5
11264,YYZ,YWG,5.0,7.0
11265,YYZ,YXE,14.0,16.0
11266,YYZ,AUA,22.5,15.0
11267,YYZ,YSB,3.0,15.0
11268,YYZ,LHR,9.5,2.5
11269,YYZ,AMS,6.0,8.0
11270,YYZ,PLS,14.5,6.0
11271,YYZ,CDG,5.5,12.5
11272,YYZ,PUJ,11.5,17.5
11273,YYZ,YYG,11.0,18.5
11274,YYZ,KEF,10.0,12.0
11275,YYZ,PTY,18.5,18.5
11276,YYZ,YSJ,10.0,14.5
11277,YYZ,LGA,2.5,4.5
11278,YYZ,BWI,11.5,12.0
11279,YYZ,SVO,7.5,4.0
11280,YYZ,YGK,12.0,8.0
11281,YYZ,YQY,1.0,3.0
11282,YYZ,YZR,8.5,13.5
11283,YYZ,LAX,14.0,13.5
11284,YYZ,YHZ,11.0,10.5
11285,YYZ,PIT,12.5,15.0
11286,YYZ,DCA,10.0,1.5
11287,YYZ,MSY,13.0,17.0
11288,YYZ,MAN,4.0,9.0
11289,YYZ,YUL,10.5,2.5
11290,YYZ,CAI,17.0,8.0
11291,YYZ,JFK,7.5,3.5
11292,YYZ,DXB,0.5,10.0
11293,YYZ,MCI,0.0,16.5
11294,YYZ,VIE,14.0,2.5
11295,YYZ,CMW,18.5,9.5
11296,JKH,SKG,4.5,13.0
11297,JKH,RHO,2.5,17.5
11298,JKH,MJT,13.0,5.5
11299,JSH,PVK,4.0,9.0
11300,JSH,KSJ,3.0,11.0
11301,JSH,AXD,12.0,5.5
11302,KLX,AMS,4.0,1.0
11303,KLX,SKG,5.5,11.0
11304,KLX,DUS,1.0,5.0
11305,KLX,VIE,14.0,13.0
11306,KLX,MUC,19.5,10.5
11307,SMI,TXL,1.5,9.5
11308,SMI,SKG,17.5,0.0
11309,SMI,ATH,3.0,0.0
11310,SMI,DUS,16.5,18.5
11311,SMI,MUC,15.0,9.5
11312,SMI,RHO,7.5,4.0
11313,AOK,ATH,14.5,8.0
11314,AOK,KSJ,4.5,9.0
11315,AOK,RHO,12.0,14.0
11316,CHQ,AMS,9.0,4.5
11317,CHQ,SKG,11.0,16.5
11318,CHQ,NYO,19.5,6.5
11319,CHQ,ZTH,1.0,18.5
11320,CHQ,RYG,3.5,8.5
11321,CHQ,TSF,23.5,4.5
11322,CHQ,CPH,10.5,3.5
11323,CHQ,OSL,16.0,6.5
11324,CHQ,DUB,3.0,11.0
11325,CHQ,PFO,20.5,13.0
11326,CHQ,STN,16.5,5.0
11327,CHQ,FMM,20.5,13.5
11328,CHQ,HHN,17.0,7.5
11329,CHQ,BLL,23.0,18.5
11330,CHQ,EIN,12.5,5.0
11331,CHQ,KTW,4.5,0.0
11332,CHQ,ATH,2.5,17.5
11333,CHQ,DUS,11.0,2.5
11334,CHQ,VIE,9.0,0.0
11335,CHQ,CRL,15.0,3.5
11336,EFL,PVK,7.0,9.5
